Year,Age,Ethnic,Sex,Area,count
2018,15-19 years,Other ethnicity,Male,Papakura West,0
2018,15-19 years,Other ethnicity,Male,Papakura North,3
2018,15-19 years,Other ethnicity,Male,Papakura Central,0
2018,15-19 years,Other ethnicity,Male,Papakura North East,0
2018,15-19 years,Other ethnicity,Male,Papakura Kelvin,0
2018,15-19 years,Other ethnicity,Male,Papakura Massey Park,0
2018,15-19 years,Other ethnicity,Male,Papakura East,3
2018,15-19 years,Other ethnicity,Male,Cloverlea (Auckland),3
2018,15-19 years,Other ethnicity,Female,Silverdale South (Auckland),3
2018,15-19 years,Other ethnicity,Female,Hillcrest North (Auckland),3
2018,15-19 years,Other ethnicity,Female,Hillcrest West (Auckland),0
2018,15-19 years,Other ethnicity,Female,Hillcrest East (Auckland),0
2018,15-19 years,Other ethnicity,Female,Western Heights (Auckland),0
2018,15-19 years,Other ethnicity,Female,Northcote Central (Auckland),0
2018,15-19 years,Other ethnicity,Female,Northcote South (Auckland),0
2018,15-19 years,Other ethnicity,Female,Northcote Point (Auckland),0
2018,15-19 years,Other ethnicity,Female,Belmont (Auckland),0
2018,15-19 years,Other ethnicity,Female,Avondale West (Auckland),0
2018,15-19 years,Other ethnicity,Female,Avondale North (Auckland),6
2018,15-19 years,Other ethnicity,Female,Avondale Central (Auckland),0
2018,15-19 years,Other ethnicity,Female,Morningside (Auckland),0
2018,15-19 years,Other ethnicity,Female,Avondale South (Auckland),0
2018,15-19 years,Other ethnicity,Female,Mount Roskill North,0
2018,15-19 years,Other ethnicity,Female,Mount Roskill White Swan,3
2018,15-19 years,Other ethnicity,Female,Mount Roskill Central North,0
2018,15-19 years,Other ethnicity,Female,Mount Roskill Central South,0
2018,15-19 years,Other ethnicity,Female,Mount Roskill South,0
2018,15-19 years,Other ethnicity,Female,Hillsborough North (Auckland),0
2018,15-19 years,Other ethnicity,Female,Hillsborough West (Auckland),3
2018,15-19 years,Other ethnicity,Female,Royal Oak West (Auckland),3
2018,15-19 years,Other ethnicity,Female,Hillsborough East (Auckland),3
2018,15-19 years,Other ethnicity,Female,Royal Oak East (Auckland),0
2018,15-19 years,Other ethnicity,Female,Hillsborough South (Auckland),0
2018,15-19 years,Other ethnicity,Female,Mangere Bridge Ambury,0
2018,15-19 years,Other ethnicity,Female,Mangere Bridge,3
2018,15-19 years,Other ethnicity,Female,Mangere Mountain View,0
2018,15-19 years,Other ethnicity,Female,Auckland Airport,0
2018,15-19 years,Other ethnicity,Female,Mangere North,0
2018,15-19 years,Other ethnicity,Female,Mangere West,0
2018,15-19 years,Other ethnicity,Female,Mangere Central,0
2018,15-19 years,Other ethnicity,Female,Mangere South,3
2018,15-19 years,Other ethnicity,Female,Highland Park (Auckland),3
2018,15-19 years,Other ethnicity,Female,Mangere Mascot,0
2018,15-19 years,Other ethnicity,Female,Mangere South East,0
2018,15-19 years,Other ethnicity,Female,Mangere East,0
2018,15-19 years,Other ethnicity,Female,Manukau Central,0
2018,15-19 years,Other ethnicity,Female,Hilltop (Auckland),3
2018,15-19 years,Other ethnicity,Female,The Gardens (Auckland),0
2018,15-19 years,Other ethnicity,Female,Manurewa Central,0
2018,15-19 years,Other ethnicity,Female,Manurewa East,0
2018,15-19 years,Other ethnicity,Female,Manurewa South,3
2018,15-19 years,Other ethnicity,Female,Papakura West,0
2018,15-19 years,Other ethnicity,Female,Papakura North,0
2018,15-19 years,Other ethnicity,Female,Papakura Central,0
2018,15-19 years,Other ethnicity,Female,Papakura North East,0
2018,15-19 years,Other ethnicity,Female,Papakura Kelvin,0
2018,15-19 years,Other ethnicity,Female,Papakura Massey Park,0
2018,15-19 years,Other ethnicity,Female,Papakura East,3
2018,15-19 years,Other ethnicity,Female,Cloverlea (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Silverdale South (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Hillcrest North (Auckland),6
2018,15-19 years,Other ethnicity,Total people - sex,Hillcrest West (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Hillcrest East (Auckland),6
2018,15-19 years,Other ethnicity,Total people - sex,Western Heights (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Northcote Central (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Northcote South (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Northcote Point (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Belmont (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Avondale West (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Avondale North (Auckland),6
2018,15-19 years,Other ethnicity,Total people - sex,Avondale Central (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Morningside (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Avondale South (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Mount Roskill North,0
2018,15-19 years,Other ethnicity,Total people - sex,Mount Roskill White Swan,3
2018,15-19 years,Other ethnicity,Total people - sex,Mount Roskill Central North,0
2018,15-19 years,Other ethnicity,Total people - sex,Mount Roskill Central South,0
2018,15-19 years,Other ethnicity,Total people - sex,Mount Roskill South,0
2018,15-19 years,Other ethnicity,Total people - sex,Hillsborough North (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Hillsborough West (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Royal Oak West (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Hillsborough East (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Royal Oak East (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Hillsborough South (Auckland),0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere Bridge Ambury,0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere Bridge,3
2018,15-19 years,Other ethnicity,Total people - sex,Mangere Mountain View,3
2018,15-19 years,Other ethnicity,Total people - sex,Auckland Airport,0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere North,0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere West,3
2018,15-19 years,Other ethnicity,Total people - sex,Mangere Central,0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere South,3
2018,15-19 years,Other ethnicity,Total people - sex,Highland Park (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Mangere Mascot,0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere South East,0
2018,15-19 years,Other ethnicity,Total people - sex,Mangere East,3
2018,15-19 years,Other ethnicity,Total people - sex,Manukau Central,0
2018,15-19 years,Other ethnicity,Total people - sex,Hilltop (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,The Gardens (Auckland),3
2018,15-19 years,Other ethnicity,Total people - sex,Manurewa Central,0
2018,15-19 years,Other ethnicity,Total people - sex,Manurewa East,3
2018,15-19 years,Other ethnicity,Total people - sex,Manurewa South,3
2018,15-19 years,Other ethnicity,Total people - sex,Papakura West,0
2018,15-19 years,Other ethnicity,Total people - sex,Papakura North,3
2018,15-19 years,Other ethnicity,Total people - sex,Papakura Central,0
2018,15-19 years,Other ethnicity,Total people - sex,Papakura North East,3
2018,15-19 years,Other ethnicity,Total people - sex,Papakura Kelvin,0
2018,15-19 years,Other ethnicity,Total people - sex,Papakura Massey Park,0
2018,15-19 years,Other ethnicity,Total people - sex,Papakura East,6
2018,15-19 years,Other ethnicity,Total people - sex,Cloverlea (Auckland),3
2018,15-19 years,Not elsewhere included,Male,Silverdale South (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Hillcrest North (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Hillcrest West (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Hillcrest East (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Western Heights (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Northcote Central (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Northcote South (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Northcote Point (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Belmont (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Avondale West (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Avondale North (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Avondale Central (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Morningside (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Avondale South (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Mount Roskill North,0
2018,15-19 years,Not elsewhere included,Male,Mount Roskill White Swan,0
2018,15-19 years,Not elsewhere included,Male,Mount Roskill Central North,0
2018,15-19 years,Not elsewhere included,Male,Mount Roskill Central South,0
2018,15-19 years,Not elsewhere included,Male,Mount Roskill South,0
2018,15-19 years,Not elsewhere included,Male,Hillsborough North (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Hillsborough West (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Royal Oak West (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Hillsborough East (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Royal Oak East (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Hillsborough South (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Mangere Bridge Ambury,0
2018,15-19 years,Not elsewhere included,Male,Mangere Bridge,0
2018,15-19 years,Not elsewhere included,Male,Mangere Mountain View,0
2018,15-19 years,Not elsewhere included,Male,Auckland Airport,0
2018,15-19 years,Not elsewhere included,Male,Mangere North,0
2018,15-19 years,Not elsewhere included,Male,Mangere West,0
2018,15-19 years,Not elsewhere included,Male,Mangere Central,0
2018,15-19 years,Not elsewhere included,Male,Mangere South,0
2018,15-19 years,Not elsewhere included,Male,Highland Park (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Mangere Mascot,0
2018,15-19 years,Not elsewhere included,Male,Mangere South East,0
2018,15-19 years,Not elsewhere included,Male,Mangere East,0
2018,15-19 years,Not elsewhere included,Male,Manukau Central,0
2018,15-19 years,Not elsewhere included,Male,Hilltop (Auckland),0
2018,15-19 years,Not elsewhere included,Male,The Gardens (Auckland),0
2018,15-19 years,Not elsewhere included,Male,Manurewa Central,0
2018,15-19 years,Not elsewhere included,Male,Manurewa East,0
2018,15-19 years,Not elsewhere included,Male,Manurewa South,0
2018,15-19 years,Not elsewhere included,Male,Papakura West,0
2018,15-19 years,Not elsewhere included,Male,Papakura North,0
2018,15-19 years,Not elsewhere included,Male,Papakura Central,0
2018,15-19 years,Not elsewhere included,Male,Papakura North East,0
2018,15-19 years,Not elsewhere included,Male,Papakura Kelvin,0
2018,15-19 years,Not elsewhere included,Male,Papakura Massey Park,0
2018,15-19 years,Not elsewhere included,Male,Papakura East,0
2018,15-19 years,Not elsewhere included,Male,Cloverlea (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Silverdale South (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Hillcrest North (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Hillcrest West (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Hillcrest East (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Western Heights (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Northcote Central (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Northcote South (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Northcote Point (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Belmont (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Avondale West (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Avondale North (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Avondale Central (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Morningside (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Avondale South (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Mount Roskill North,0
2018,15-19 years,Not elsewhere included,Female,Mount Roskill White Swan,0
2018,15-19 years,Not elsewhere included,Female,Mount Roskill Central North,0
2018,15-19 years,Not elsewhere included,Female,Mount Roskill Central South,0
2018,15-19 years,Not elsewhere included,Female,Mount Roskill South,0
2018,15-19 years,Not elsewhere included,Female,Hillsborough North (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Hillsborough West (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Royal Oak West (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Hillsborough East (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Royal Oak East (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Hillsborough South (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Mangere Bridge Ambury,0
2018,15-19 years,Not elsewhere included,Female,Mangere Bridge,0
2018,15-19 years,Not elsewhere included,Female,Mangere Mountain View,0
2018,15-19 years,Not elsewhere included,Female,Auckland Airport,0
2018,15-19 years,Not elsewhere included,Female,Mangere North,0
2018,15-19 years,Not elsewhere included,Female,Mangere West,0
2018,15-19 years,Not elsewhere included,Female,Mangere Central,0
2018,15-19 years,Not elsewhere included,Female,Mangere South,0
2018,15-19 years,Not elsewhere included,Female,Highland Park (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Mangere Mascot,0
2018,15-19 years,Not elsewhere included,Female,Mangere South East,0
2018,15-19 years,Not elsewhere included,Female,Mangere East,0
2018,15-19 years,Not elsewhere included,Female,Manukau Central,0
2018,15-19 years,Not elsewhere included,Female,Hilltop (Auckland),0
2018,15-19 years,Not elsewhere included,Female,The Gardens (Auckland),0
2018,15-19 years,Not elsewhere included,Female,Manurewa Central,0
2018,15-19 years,Not elsewhere included,Female,Manurewa East,0
2018,15-19 years,Not elsewhere included,Female,Manurewa South,0
2018,15-19 years,Not elsewhere included,Female,Papakura West,0
2018,15-19 years,Not elsewhere included,Female,Papakura North,0
2018,15-19 years,Not elsewhere included,Female,Papakura Central,0
2018,15-19 years,Not elsewhere included,Female,Papakura North East,0
2018,15-19 years,Not elsewhere included,Female,Papakura Kelvin,0
2018,15-19 years,Not elsewhere included,Female,Papakura Massey Park,0
2018,15-19 years,Not elsewhere included,Female,Papakura East,0
2018,15-19 years,Not elsewhere included,Female,Cloverlea (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Silverdale South (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Hillcrest North (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Hillcrest West (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Hillcrest East (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Western Heights (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Northcote Central (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Northcote South (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Northcote Point (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Belmont (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Avondale West (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Avondale North (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Avondale Central (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Morningside (Auckland),0
2018,15-19 years,Not elsewhere included,Total people - sex,Avondale South (Auckland),0
