Year,Age,Ethnic,Sex,Area,count
2013,85-89 years,European,Male,Belmont (Auckland),12
2013,85-89 years,European,Male,Avondale West (Auckland),6
2013,85-89 years,European,Male,Avondale North (Auckland),9
2013,85-89 years,European,Male,Avondale Central (Auckland),12
2013,85-89 years,European,Male,Morningside (Auckland),3
2013,85-89 years,European,Male,Avondale South (Auckland),6
2013,85-89 years,European,Male,Mount Roskill North,3
2013,85-89 years,European,Male,Mount Roskill White Swan,12
2013,85-89 years,European,Male,Mount Roskill Central North,6
2013,85-89 years,European,Male,Mount Roskill Central South,3
2013,85-89 years,European,Male,Mount Roskill South,24
2013,85-89 years,European,Male,Hillsborough North (Auckland),48
2013,85-89 years,European,Male,Hillsborough West (Auckland),6
2013,85-89 years,European,Male,Royal Oak West (Auckland),12
2013,85-89 years,European,Male,Hillsborough East (Auckland),6
2013,85-89 years,European,Male,Royal Oak East (Auckland),9
2013,85-89 years,European,Male,Hillsborough South (Auckland),9
2013,85-89 years,European,Male,Mangere Bridge Ambury,9
2013,85-89 years,European,Male,Mangere Bridge,18
2013,85-89 years,European,Male,Mangere Mountain View,6
2013,85-89 years,European,Male,Mangere North,0
2013,85-89 years,European,Male,Mangere West,0
2013,85-89 years,European,Male,Mangere Central,0
2013,85-89 years,European,Male,Mangere South,3
2013,85-89 years,European,Male,Highland Park (Auckland),30
2013,85-89 years,European,Male,Mangere Mascot,6
2013,85-89 years,European,Male,Mangere South East,3
2013,85-89 years,European,Male,Mangere East,9
2013,85-89 years,European,Male,Manukau Central,3
2013,85-89 years,European,Male,Hilltop (Auckland),0
2013,85-89 years,European,Male,The Gardens (Auckland),6
2013,85-89 years,European,Male,Manurewa Central,24
2013,85-89 years,European,Male,Manurewa East,6
2013,85-89 years,European,Male,Manurewa South,6
2013,85-89 years,European,Male,Papakura West,18
2013,85-89 years,European,Male,Papakura North,12
2013,85-89 years,European,Male,Papakura Central,18
2013,85-89 years,European,Male,Papakura North East,9
2013,85-89 years,European,Male,Papakura Kelvin,3
2013,85-89 years,European,Male,Papakura Massey Park,0
2013,85-89 years,European,Male,Papakura East,6
2013,85-89 years,European,Male,Cloverlea (Auckland),15
2013,85-89 years,European,Female,Silverdale South (Auckland),0
2013,85-89 years,European,Female,Hillcrest North (Auckland),15
2013,85-89 years,European,Female,Hillcrest West (Auckland),9
2013,85-89 years,European,Female,Hillcrest East (Auckland),9
2013,85-89 years,European,Female,Western Heights (Auckland),6
2013,85-89 years,European,Female,Northcote Central (Auckland),24
2013,85-89 years,European,Female,Northcote South (Auckland),12
2013,85-89 years,European,Female,Northcote Point (Auckland),39
2013,85-89 years,European,Female,Belmont (Auckland),24
2013,85-89 years,European,Female,Avondale West (Auckland),6
2013,85-89 years,European,Female,Avondale North (Auckland),12
2013,85-89 years,European,Female,Avondale Central (Auckland),39
2013,85-89 years,European,Female,Morningside (Auckland),3
2013,85-89 years,European,Female,Avondale South (Auckland),9
2013,85-89 years,European,Female,Mount Roskill North,12
2013,85-89 years,European,Female,Mount Roskill White Swan,30
2013,85-89 years,European,Female,Mount Roskill Central North,15
2013,85-89 years,European,Female,Mount Roskill Central South,0
2013,85-89 years,European,Female,Mount Roskill South,57
2013,85-89 years,European,Female,Hillsborough North (Auckland),45
2013,85-89 years,European,Female,Hillsborough West (Auckland),9
2013,85-89 years,European,Female,Royal Oak West (Auckland),24
2013,85-89 years,European,Female,Hillsborough East (Auckland),6
2013,85-89 years,European,Female,Royal Oak East (Auckland),45
2013,85-89 years,European,Female,Hillsborough South (Auckland),12
2013,85-89 years,European,Female,Mangere Bridge Ambury,12
2013,85-89 years,European,Female,Mangere Bridge,21
2013,85-89 years,European,Female,Mangere Mountain View,3
2013,85-89 years,European,Female,Mangere North,0
2013,85-89 years,European,Female,Mangere West,0
2013,85-89 years,European,Female,Mangere Central,3
2013,85-89 years,European,Female,Mangere South,0
2013,85-89 years,European,Female,Highland Park (Auckland),66
2013,85-89 years,European,Female,Mangere Mascot,3
2013,85-89 years,European,Female,Mangere South East,0
2013,85-89 years,European,Female,Mangere East,6
2013,85-89 years,European,Female,Manukau Central,0
2013,85-89 years,European,Female,Hilltop (Auckland),0
2013,85-89 years,European,Female,The Gardens (Auckland),12
2013,85-89 years,European,Female,Manurewa Central,30
2013,85-89 years,European,Female,Manurewa East,3
2013,85-89 years,European,Female,Manurewa South,6
2013,85-89 years,European,Female,Papakura West,33
2013,85-89 years,European,Female,Papakura North,12
2013,85-89 years,European,Female,Papakura Central,36
2013,85-89 years,European,Female,Papakura North East,9
2013,85-89 years,European,Female,Papakura Kelvin,3
2013,85-89 years,European,Female,Papakura Massey Park,9
2013,85-89 years,European,Female,Papakura East,3
2013,85-89 years,European,Female,Cloverlea (Auckland),21
2013,85-89 years,European,Total people - sex,Silverdale South (Auckland),3
2013,85-89 years,European,Total people - sex,Hillcrest North (Auckland),30
2013,85-89 years,European,Total people - sex,Hillcrest West (Auckland),18
2013,85-89 years,European,Total people - sex,Hillcrest East (Auckland),24
2013,85-89 years,European,Total people - sex,Western Heights (Auckland),9
2013,85-89 years,European,Total people - sex,Northcote Central (Auckland),36
2013,85-89 years,European,Total people - sex,Northcote South (Auckland),21
2013,85-89 years,European,Total people - sex,Northcote Point (Auckland),54
2013,85-89 years,European,Total people - sex,Belmont (Auckland),36
2013,85-89 years,European,Total people - sex,Avondale West (Auckland),12
2013,85-89 years,European,Total people - sex,Avondale North (Auckland),21
2013,85-89 years,European,Total people - sex,Avondale Central (Auckland),48
2013,85-89 years,European,Total people - sex,Morningside (Auckland),6
2013,85-89 years,European,Total people - sex,Avondale South (Auckland),18
2013,85-89 years,European,Total people - sex,Mount Roskill North,18
2013,85-89 years,European,Total people - sex,Mount Roskill White Swan,42
2013,85-89 years,European,Total people - sex,Mount Roskill Central North,21
2013,85-89 years,European,Total people - sex,Mount Roskill Central South,3
2013,85-89 years,European,Total people - sex,Mount Roskill South,81
2013,85-89 years,European,Total people - sex,Hillsborough North (Auckland),93
2013,85-89 years,European,Total people - sex,Hillsborough West (Auckland),15
2013,85-89 years,European,Total people - sex,Royal Oak West (Auckland),33
2013,85-89 years,European,Total people - sex,Hillsborough East (Auckland),12
2013,85-89 years,European,Total people - sex,Royal Oak East (Auckland),54
2013,85-89 years,European,Total people - sex,Hillsborough South (Auckland),21
2013,85-89 years,European,Total people - sex,Mangere Bridge Ambury,21
2013,85-89 years,European,Total people - sex,Mangere Bridge,39
2013,85-89 years,European,Total people - sex,Mangere Mountain View,6
2013,85-89 years,European,Total people - sex,Auckland Airport,3
2013,85-89 years,European,Total people - sex,Mangere North,0
2013,85-89 years,European,Total people - sex,Mangere West,0
2013,85-89 years,European,Total people - sex,Mangere Central,3
2013,85-89 years,European,Total people - sex,Mangere South,3
2013,85-89 years,European,Total people - sex,Highland Park (Auckland),96
2013,85-89 years,European,Total people - sex,Mangere Mascot,9
2013,85-89 years,European,Total people - sex,Mangere South East,3
2013,85-89 years,European,Total people - sex,Mangere East,15
2013,85-89 years,European,Total people - sex,Manukau Central,3
2013,85-89 years,European,Total people - sex,Hilltop (Auckland),0
2013,85-89 years,European,Total people - sex,The Gardens (Auckland),18
2013,85-89 years,European,Total people - sex,Manurewa Central,51
2013,85-89 years,European,Total people - sex,Manurewa East,12
2013,85-89 years,European,Total people - sex,Manurewa South,12
2013,85-89 years,European,Total people - sex,Papakura West,51
2013,85-89 years,European,Total people - sex,Papakura North,27
2013,85-89 years,European,Total people - sex,Papakura Central,54
2013,85-89 years,European,Total people - sex,Papakura North East,15
2013,85-89 years,European,Total people - sex,Papakura Kelvin,6
2013,85-89 years,European,Total people - sex,Papakura Massey Park,9
2013,85-89 years,European,Total people - sex,Papakura East,6
2013,85-89 years,European,Total people - sex,Cloverlea (Auckland),36
2013,85-89 years,Maori,Male,Silverdale South (Auckland),0
2013,85-89 years,Maori,Male,Hillcrest North (Auckland),0
2013,85-89 years,Maori,Male,Hillcrest West (Auckland),0
2013,85-89 years,Maori,Male,Hillcrest East (Auckland),0
2013,85-89 years,Maori,Male,Western Heights (Auckland),3
2013,85-89 years,Maori,Male,Northcote Central (Auckland),0
2013,85-89 years,Maori,Male,Northcote South (Auckland),0
2013,85-89 years,Maori,Male,Northcote Point (Auckland),0
2013,85-89 years,Maori,Male,Belmont (Auckland),0
2013,85-89 years,Maori,Male,Avondale West (Auckland),0
2013,85-89 years,Maori,Male,Avondale North (Auckland),0
2013,85-89 years,Maori,Male,Avondale Central (Auckland),0
2013,85-89 years,Maori,Male,Morningside (Auckland),0
2013,85-89 years,Maori,Male,Avondale South (Auckland),0
2013,85-89 years,Maori,Male,Mount Roskill North,0
2013,85-89 years,Maori,Male,Mount Roskill White Swan,0
2013,85-89 years,Maori,Male,Mount Roskill Central North,0
2013,85-89 years,Maori,Male,Mount Roskill Central South,0
2013,85-89 years,Maori,Male,Mount Roskill South,0
2013,85-89 years,Maori,Male,Hillsborough North (Auckland),0
2013,85-89 years,Maori,Male,Hillsborough West (Auckland),0
2013,85-89 years,Maori,Male,Royal Oak West (Auckland),0
2013,85-89 years,Maori,Male,Hillsborough East (Auckland),0
2013,85-89 years,Maori,Male,Royal Oak East (Auckland),0
2013,85-89 years,Maori,Male,Hillsborough South (Auckland),0
2013,85-89 years,Maori,Male,Mangere Bridge Ambury,0
2013,85-89 years,Maori,Male,Mangere Bridge,0
2013,85-89 years,Maori,Male,Mangere Mountain View,0
2013,85-89 years,Maori,Male,Mangere North,0
2013,85-89 years,Maori,Male,Mangere West,0
2013,85-89 years,Maori,Male,Mangere Central,0
2013,85-89 years,Maori,Male,Mangere South,0
2013,85-89 years,Maori,Male,Highland Park (Auckland),0
2013,85-89 years,Maori,Male,Mangere Mascot,0
2013,85-89 years,Maori,Male,Mangere South East,0
2013,85-89 years,Maori,Male,Mangere East,3
2013,85-89 years,Maori,Male,Manukau Central,0
2013,85-89 years,Maori,Male,Hilltop (Auckland),0
2013,85-89 years,Maori,Male,The Gardens (Auckland),0
2013,85-89 years,Maori,Male,Manurewa Central,0
2013,85-89 years,Maori,Male,Manurewa East,0
2013,85-89 years,Maori,Male,Manurewa South,3
2013,85-89 years,Maori,Male,Papakura West,0
2013,85-89 years,Maori,Male,Papakura North,0
2013,85-89 years,Maori,Male,Papakura Central,0
2013,85-89 years,Maori,Male,Papakura North East,0
2013,85-89 years,Maori,Male,Papakura Kelvin,0
2013,85-89 years,Maori,Male,Papakura Massey Park,0
2013,85-89 years,Maori,Male,Papakura East,0
2013,85-89 years,Maori,Male,Cloverlea (Auckland),0
2013,85-89 years,Maori,Female,Silverdale South (Auckland),0
2013,85-89 years,Maori,Female,Hillcrest North (Auckland),0
2013,85-89 years,Maori,Female,Hillcrest West (Auckland),0
2013,85-89 years,Maori,Female,Hillcrest East (Auckland),0
2013,85-89 years,Maori,Female,Western Heights (Auckland),0
2013,85-89 years,Maori,Female,Northcote Central (Auckland),0
2013,85-89 years,Maori,Female,Northcote South (Auckland),0
2013,85-89 years,Maori,Female,Northcote Point (Auckland),0
2013,85-89 years,Maori,Female,Belmont (Auckland),0
2013,85-89 years,Maori,Female,Avondale West (Auckland),0
2013,85-89 years,Maori,Female,Avondale North (Auckland),0
2013,85-89 years,Maori,Female,Avondale Central (Auckland),0
2013,85-89 years,Maori,Female,Morningside (Auckland),0
2013,85-89 years,Maori,Female,Avondale South (Auckland),0
2013,85-89 years,Maori,Female,Mount Roskill North,0
2013,85-89 years,Maori,Female,Mount Roskill White Swan,0
2013,85-89 years,Maori,Female,Mount Roskill Central North,0
2013,85-89 years,Maori,Female,Mount Roskill Central South,3
2013,85-89 years,Maori,Female,Mount Roskill South,0
2013,85-89 years,Maori,Female,Hillsborough North (Auckland),0
2013,85-89 years,Maori,Female,Hillsborough West (Auckland),0
2013,85-89 years,Maori,Female,Royal Oak West (Auckland),0
2013,85-89 years,Maori,Female,Hillsborough East (Auckland),0
2013,85-89 years,Maori,Female,Royal Oak East (Auckland),0
2013,85-89 years,Maori,Female,Hillsborough South (Auckland),3
2013,85-89 years,Maori,Female,Mangere Bridge Ambury,0
2013,85-89 years,Maori,Female,Mangere Bridge,0
2013,85-89 years,Maori,Female,Mangere Mountain View,0
2013,85-89 years,Maori,Female,Mangere North,0
2013,85-89 years,Maori,Female,Mangere West,0
2013,85-89 years,Maori,Female,Mangere Central,0
2013,85-89 years,Maori,Female,Mangere South,0
2013,85-89 years,Maori,Female,Highland Park (Auckland),0
2013,85-89 years,Maori,Female,Mangere Mascot,0
2013,85-89 years,Maori,Female,Mangere South East,0
2013,85-89 years,Maori,Female,Mangere East,0
2013,85-89 years,Maori,Female,Manukau Central,0
2013,85-89 years,Maori,Female,Hilltop (Auckland),0
2013,85-89 years,Maori,Female,The Gardens (Auckland),0
2013,85-89 years,Maori,Female,Manurewa Central,3
2013,85-89 years,Maori,Female,Manurewa East,0
2013,85-89 years,Maori,Female,Manurewa South,0
2013,85-89 years,Maori,Female,Papakura West,0
2013,85-89 years,Maori,Female,Papakura North,0
2013,85-89 years,Maori,Female,Papakura Central,0
2013,85-89 years,Maori,Female,Papakura North East,0
2013,85-89 years,Maori,Female,Papakura Kelvin,3
2013,85-89 years,Maori,Female,Papakura Massey Park,0
2013,85-89 years,Maori,Female,Papakura East,0
2013,85-89 years,Maori,Female,Cloverlea (Auckland),0
2013,85-89 years,Maori,Total people - sex,Silverdale South (Auckland),0
2013,85-89 years,Maori,Total people - sex,Hillcrest North (Auckland),0
2013,85-89 years,Maori,Total people - sex,Hillcrest West (Auckland),0
2013,85-89 years,Maori,Total people - sex,Hillcrest East (Auckland),0
2013,85-89 years,Maori,Total people - sex,Western Heights (Auckland),3
2013,85-89 years,Maori,Total people - sex,Northcote Central (Auckland),0
2013,85-89 years,Maori,Total people - sex,Northcote South (Auckland),0
2013,85-89 years,Maori,Total people - sex,Northcote Point (Auckland),0
2013,85-89 years,Maori,Total people - sex,Belmont (Auckland),0
2013,85-89 years,Maori,Total people - sex,Avondale West (Auckland),0
2013,85-89 years,Maori,Total people - sex,Avondale North (Auckland),0
2013,85-89 years,Maori,Total people - sex,Avondale Central (Auckland),0
2013,85-89 years,Maori,Total people - sex,Morningside (Auckland),0
2013,85-89 years,Maori,Total people - sex,Avondale South (Auckland),0
2013,85-89 years,Maori,Total people - sex,Mount Roskill North,0
2013,85-89 years,Maori,Total people - sex,Mount Roskill White Swan,0
