Year,Age,Ethnic,Sex,Area,count
2006,95-99 years,Asian,Female,Auckland Region,24
2006,95-99 years,Asian,Total people - sex,Auckland Region,27
2006,95-99 years,Middle Eastern/Latin American/African,Male,Auckland Region,0
2006,95-99 years,Middle Eastern/Latin American/African,Female,Auckland Region,0
2006,95-99 years,Middle Eastern/Latin American/African,Total people - sex,Auckland Region,0
2006,95-99 years,Other ethnicity,Male,Auckland Region,6
2006,95-99 years,Other ethnicity,Female,Auckland Region,21
2006,95-99 years,Other ethnicity,Total people - sex,Auckland Region,27
2006,95-99 years,Not elsewhere included,Male,Auckland Region,9
2006,95-99 years,Not elsewhere included,Female,Auckland Region,21
2006,95-99 years,Not elsewhere included,Total people - sex,Auckland Region,30
2006,95-99 years,Total people,Male,Auckland Region,189
2006,95-99 years,Total people,Female,Auckland Region,705
2006,95-99 years,Total people,Total people - sex,Auckland Region,891
2006,100 years and over,European,Male,Auckland Region,24
2006,100 years and over,European,Female,Auckland Region,108
2006,100 years and over,European,Total people - sex,Auckland Region,129
2006,100 years and over,Maori,Male,Auckland Region,0
2006,100 years and over,Maori,Female,Auckland Region,0
2006,100 years and over,Maori,Total people - sex,Auckland Region,0
2006,100 years and over,Pacific Peoples,Male,Auckland Region,3
2006,100 years and over,Pacific Peoples,Female,Auckland Region,3
2006,100 years and over,Pacific Peoples,Total people - sex,Auckland Region,6
2006,100 years and over,Asian,Male,Auckland Region,9
2006,100 years and over,Asian,Female,Auckland Region,6
2006,100 years and over,Asian,Total people - sex,Auckland Region,15
2006,100 years and over,Middle Eastern/Latin American/African,Male,Auckland Region,0
2006,100 years and over,Middle Eastern/Latin American/African,Female,Auckland Region,0
2006,100 years and over,Middle Eastern/Latin American/African,Total people - sex,Auckland Region,0
2006,100 years and over,Other ethnicity,Male,Auckland Region,3
2006,100 years and over,Other ethnicity,Female,Auckland Region,3
2006,100 years and over,Other ethnicity,Total people - sex,Auckland Region,6
2006,100 years and over,Not elsewhere included,Male,Auckland Region,3
2006,100 years and over,Not elsewhere included,Female,Auckland Region,0
2006,100 years and over,Not elsewhere included,Total people - sex,Auckland Region,3
2006,100 years and over,Total people,Male,Auckland Region,39
2006,100 years and over,Total people,Female,Auckland Region,120
2006,100 years and over,Total people,Total people - sex,Auckland Region,159
2006,0-4 years,New Zealander,Male,Auckland Region,3543
2006,0-4 years,New Zealander,Female,Auckland Region,3246
2006,0-4 years,New Zealander,Total people - sex,Auckland Region,6789
2006,0-4 years,Other ethnicity nec,Male,Auckland Region,30
2006,0-4 years,Other ethnicity nec,Female,Auckland Region,18
2006,0-4 years,Other ethnicity nec,Total people - sex,Auckland Region,48
2006,5-9 years,New Zealander,Male,Auckland Region,3405
2006,5-9 years,New Zealander,Female,Auckland Region,3210
2006,5-9 years,New Zealander,Total people - sex,Auckland Region,6612
2006,5-9 years,Other ethnicity nec,Male,Auckland Region,30
2006,5-9 years,Other ethnicity nec,Female,Auckland Region,39
2006,5-9 years,Other ethnicity nec,Total people - sex,Auckland Region,66
2006,10-14 years,New Zealander,Male,Auckland Region,3162
2006,10-14 years,New Zealander,Female,Auckland Region,2862
2006,10-14 years,New Zealander,Total people - sex,Auckland Region,6024
2006,10-14 years,Other ethnicity nec,Male,Auckland Region,30
2006,10-14 years,Other ethnicity nec,Female,Auckland Region,21
2006,10-14 years,Other ethnicity nec,Total people - sex,Auckland Region,51
2006,15-19 years,New Zealander,Male,Auckland Region,2568
2006,15-19 years,New Zealander,Female,Auckland Region,2058
2006,15-19 years,New Zealander,Total people - sex,Auckland Region,4623
2006,15-19 years,Other ethnicity nec,Male,Auckland Region,27
2006,15-19 years,Other ethnicity nec,Female,Auckland Region,27
2006,15-19 years,Other ethnicity nec,Total people - sex,Auckland Region,57
2006,20-24 years,New Zealander,Male,Auckland Region,2766
2006,20-24 years,New Zealander,Female,Auckland Region,2472
2006,20-24 years,New Zealander,Total people - sex,Auckland Region,5238
2006,20-24 years,Other ethnicity nec,Male,Auckland Region,18
2006,20-24 years,Other ethnicity nec,Female,Auckland Region,27
2006,20-24 years,Other ethnicity nec,Total people - sex,Auckland Region,42
2006,25-29 years,New Zealander,Male,Auckland Region,3249
2006,25-29 years,New Zealander,Female,Auckland Region,2790
2006,25-29 years,New Zealander,Total people - sex,Auckland Region,6036
2006,25-29 years,Other ethnicity nec,Male,Auckland Region,30
2006,25-29 years,Other ethnicity nec,Female,Auckland Region,30
2006,25-29 years,Other ethnicity nec,Total people - sex,Auckland Region,60
2006,30-34 years,New Zealander,Male,Auckland Region,4365
2006,30-34 years,New Zealander,Female,Auckland Region,3840
2006,30-34 years,New Zealander,Total people - sex,Auckland Region,8205
2006,30-34 years,Other ethnicity nec,Male,Auckland Region,36
2006,30-34 years,Other ethnicity nec,Female,Auckland Region,33
2006,30-34 years,Other ethnicity nec,Total people - sex,Auckland Region,69
2006,35-39 years,New Zealander,Male,Auckland Region,4812
2006,35-39 years,New Zealander,Female,Auckland Region,4044
2006,35-39 years,New Zealander,Total people - sex,Auckland Region,8856
2006,35-39 years,Other ethnicity nec,Male,Auckland Region,30
2006,35-39 years,Other ethnicity nec,Female,Auckland Region,33
2006,35-39 years,Other ethnicity nec,Total people - sex,Auckland Region,60
2006,40-44 years,New Zealander,Male,Auckland Region,4695
2006,40-44 years,New Zealander,Female,Auckland Region,4227
2006,40-44 years,New Zealander,Total people - sex,Auckland Region,8919
2006,40-44 years,Other ethnicity nec,Male,Auckland Region,36
2006,40-44 years,Other ethnicity nec,Female,Auckland Region,42
2006,40-44 years,Other ethnicity nec,Total people - sex,Auckland Region,75
2006,45-49 years,New Zealander,Male,Auckland Region,4425
2006,45-49 years,New Zealander,Female,Auckland Region,4074
2006,45-49 years,New Zealander,Total people - sex,Auckland Region,8496
2006,45-49 years,Other ethnicity nec,Male,Auckland Region,24
2006,45-49 years,Other ethnicity nec,Female,Auckland Region,24
2006,45-49 years,Other ethnicity nec,Total people - sex,Auckland Region,45
2006,50-54 years,New Zealander,Male,Auckland Region,3993
2006,50-54 years,New Zealander,Female,Auckland Region,3708
2006,50-54 years,New Zealander,Total people - sex,Auckland Region,7701
2006,50-54 years,Other ethnicity nec,Male,Auckland Region,15
2006,50-54 years,Other ethnicity nec,Female,Auckland Region,12
2006,50-54 years,Other ethnicity nec,Total people - sex,Auckland Region,30
2006,55-59 years,New Zealander,Male,Auckland Region,3903
2006,55-59 years,New Zealander,Female,Auckland Region,3624
2006,55-59 years,New Zealander,Total people - sex,Auckland Region,7527
2006,55-59 years,Other ethnicity nec,Male,Auckland Region,9
2006,55-59 years,Other ethnicity nec,Female,Auckland Region,9
2006,55-59 years,Other ethnicity nec,Total people - sex,Auckland Region,18
2006,60-64 years,New Zealander,Male,Auckland Region,2748
2006,60-64 years,New Zealander,Female,Auckland Region,2577
2006,60-64 years,New Zealander,Total people - sex,Auckland Region,5325
2006,60-64 years,Other ethnicity nec,Male,Auckland Region,6
2006,60-64 years,Other ethnicity nec,Female,Auckland Region,6
2006,60-64 years,Other ethnicity nec,Total people - sex,Auckland Region,12
2006,65-69 years,New Zealander,Male,Auckland Region,1887
2006,65-69 years,New Zealander,Female,Auckland Region,1725
2006,65-69 years,New Zealander,Total people - sex,Auckland Region,3612
2006,65-69 years,Other ethnicity nec,Male,Auckland Region,6
2006,65-69 years,Other ethnicity nec,Female,Auckland Region,3
2006,65-69 years,Other ethnicity nec,Total people - sex,Auckland Region,9
2006,70-74 years,New Zealander,Male,Auckland Region,1149
2006,70-74 years,New Zealander,Female,Auckland Region,1086
2006,70-74 years,New Zealander,Total people - sex,Auckland Region,2232
2006,70-74 years,Other ethnicity nec,Male,Auckland Region,3
2006,70-74 years,Other ethnicity nec,Female,Auckland Region,0
2006,70-74 years,Other ethnicity nec,Total people - sex,Auckland Region,3
2006,75-79 years,New Zealander,Male,Auckland Region,789
2006,75-79 years,New Zealander,Female,Auckland Region,864
2006,75-79 years,New Zealander,Total people - sex,Auckland Region,1653
2006,75-79 years,Other ethnicity nec,Male,Auckland Region,0
2006,75-79 years,Other ethnicity nec,Female,Auckland Region,0
2006,75-79 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2006,80-84 years,New Zealander,Male,Auckland Region,402
2006,80-84 years,New Zealander,Female,Auckland Region,594
2006,80-84 years,New Zealander,Total people - sex,Auckland Region,996
2006,80-84 years,Other ethnicity nec,Male,Auckland Region,0
2006,80-84 years,Other ethnicity nec,Female,Auckland Region,0
2006,80-84 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2006,85-89 years,New Zealander,Male,Auckland Region,141
2006,85-89 years,New Zealander,Female,Auckland Region,294
2006,85-89 years,New Zealander,Total people - sex,Auckland Region,435
2006,85-89 years,Other ethnicity nec,Male,Auckland Region,0
2006,85-89 years,Other ethnicity nec,Female,Auckland Region,3
2006,85-89 years,Other ethnicity nec,Total people - sex,Auckland Region,3
2006,90-94 years,New Zealander,Male,Auckland Region,36
2006,90-94 years,New Zealander,Female,Auckland Region,114
2006,90-94 years,New Zealander,Total people - sex,Auckland Region,147
2006,90-94 years,Other ethnicity nec,Male,Auckland Region,0
2006,90-94 years,Other ethnicity nec,Female,Auckland Region,0
2006,90-94 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2006,95-99 years,New Zealander,Male,Auckland Region,6
2006,95-99 years,New Zealander,Female,Auckland Region,21
2006,95-99 years,New Zealander,Total people - sex,Auckland Region,27
2006,95-99 years,Other ethnicity nec,Male,Auckland Region,0
2006,95-99 years,Other ethnicity nec,Female,Auckland Region,0
2006,95-99 years,Other ethnicity nec,Total people - sex,Auckland Region,0
2006,100 years and over,New Zealander,Male,Auckland Region,3
2006,100 years and over,New Zealander,Female,Auckland Region,3
2006,100 years and over,New Zealander,Total people - sex,Auckland Region,6
2006,100 years and over,Other ethnicity nec,Male,Auckland Region,0
2006,100 years and over,Other ethnicity nec,Female,Auckland Region,0
2006,100 years and over,Other ethnicity nec,Total people - sex,Auckland Region,0
2006,0-4 years,European,Male,Auckland,24486
2006,0-4 years,European,Female,Auckland,23211
2006,0-4 years,European,Total people - sex,Auckland,47697
2006,0-4 years,Maori,Male,Auckland,8607
2006,0-4 years,Maori,Female,Auckland,8100
2006,0-4 years,Maori,Total people - sex,Auckland,16710
2006,0-4 years,Pacific Peoples,Male,Auckland,11637
2006,0-4 years,Pacific Peoples,Female,Auckland,11079
2006,0-4 years,Pacific Peoples,Total people - sex,Auckland,22716
2006,0-4 years,Asian,Male,Auckland,8016
2006,0-4 years,Asian,Female,Auckland,7467
2006,0-4 years,Asian,Total people - sex,Auckland,15483
2006,0-4 years,Middle Eastern/Latin American/African,Male,Auckland,876
2006,0-4 years,Middle Eastern/Latin American/African,Female,Auckland,765
2006,0-4 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,1641
2006,0-4 years,Other ethnicity,Male,Auckland,3573
2006,0-4 years,Other ethnicity,Female,Auckland,3258
2006,0-4 years,Other ethnicity,Total people - sex,Auckland,6831
2006,0-4 years,Not elsewhere included,Male,Auckland,2304
2006,0-4 years,Not elsewhere included,Female,Auckland,2361
2006,0-4 years,Not elsewhere included,Total people - sex,Auckland,4665
2006,0-4 years,Total people,Male,Auckland,48300
2006,0-4 years,Total people,Female,Auckland,45774
2006,0-4 years,Total people,Total people - sex,Auckland,94077
2006,5-9 years,European,Male,Auckland,24162
2006,5-9 years,European,Female,Auckland,22872
2006,5-9 years,European,Total people - sex,Auckland,47034
2006,5-9 years,Maori,Male,Auckland,8229
2006,5-9 years,Maori,Female,Auckland,7827
2006,5-9 years,Maori,Total people - sex,Auckland,16059
2006,5-9 years,Pacific Peoples,Male,Auckland,11280
2006,5-9 years,Pacific Peoples,Female,Auckland,10941
2006,5-9 years,Pacific Peoples,Total people - sex,Auckland,22224
2006,5-9 years,Asian,Male,Auckland,8322
2006,5-9 years,Asian,Female,Auckland,7971
2006,5-9 years,Asian,Total people - sex,Auckland,16290
2006,5-9 years,Middle Eastern/Latin American/African,Male,Auckland,852
2006,5-9 years,Middle Eastern/Latin American/African,Female,Auckland,801
2006,5-9 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,1653
2006,5-9 years,Other ethnicity,Male,Auckland,3435
2006,5-9 years,Other ethnicity,Female,Auckland,3243
2006,5-9 years,Other ethnicity,Total people - sex,Auckland,6678
2006,5-9 years,Not elsewhere included,Male,Auckland,2133
2006,5-9 years,Not elsewhere included,Female,Auckland,2190
2006,5-9 years,Not elsewhere included,Total people - sex,Auckland,4323
2006,5-9 years,Total people,Male,Auckland,48672
2006,5-9 years,Total people,Female,Auckland,46656
2006,5-9 years,Total people,Total people - sex,Auckland,95328
2006,10-14 years,European,Male,Auckland,24921
2006,10-14 years,European,Female,Auckland,24036
2006,10-14 years,European,Total people - sex,Auckland,48957
2006,10-14 years,Maori,Male,Auckland,7980
2006,10-14 years,Maori,Female,Auckland,7671
2006,10-14 years,Maori,Total people - sex,Auckland,15648
2006,10-14 years,Pacific Peoples,Male,Auckland,10707
2006,10-14 years,Pacific Peoples,Female,Auckland,10377
2006,10-14 years,Pacific Peoples,Total people - sex,Auckland,21084
2006,10-14 years,Asian,Male,Auckland,9663
2006,10-14 years,Asian,Female,Auckland,8997
2006,10-14 years,Asian,Total people - sex,Auckland,18660
2006,10-14 years,Middle Eastern/Latin American/African,Male,Auckland,813
2006,10-14 years,Middle Eastern/Latin American/African,Female,Auckland,768
2006,10-14 years,Middle Eastern/Latin American/African,Total people - sex,Auckland,1581
2006,10-14 years,Other ethnicity,Male,Auckland,3192
2006,10-14 years,Other ethnicity,Female,Auckland,2883
2006,10-14 years,Other ethnicity,Total people - sex,Auckland,6075
2006,10-14 years,Not elsewhere included,Male,Auckland,2229
2006,10-14 years,Not elsewhere included,Female,Auckland,2172
2006,10-14 years,Not elsewhere included,Total people - sex,Auckland,4401
2006,10-14 years,Total people,Male,Auckland,51168
2006,10-14 years,Total people,Female,Auckland,48540
2006,10-14 years,Total people,Total people - sex,Auckland,99711
2006,15-19 years,European,Male,Auckland,24315
2006,15-19 years,European,Female,Auckland,24354
2006,15-19 years,European,Total people - sex,Auckland,48669
2006,15-19 years,Maori,Male,Auckland,6933
2006,15-19 years,Maori,Female,Auckland,7329
2006,15-19 years,Maori,Total people - sex,Auckland,14262
2006,15-19 years,Pacific Peoples,Male,Auckland,9144
2006,15-19 years,Pacific Peoples,Female,Auckland,9210
2006,15-19 years,Pacific Peoples,Total people - sex,Auckland,18354
2006,15-19 years,Asian,Male,Auckland,10659
2006,15-19 years,Asian,Female,Auckland,10212
